Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
161,2.27,1,18,14,0.6,1.15,0.48,1.18,0.81,0,0.16,1,83.3,77.7,0.31,0.4,2.19,142951,14636840,82,0
194,-1.5,1,18,3,0.75,0.37,-1.64,0.19,-1.23,0,0.85,1,94.4,86.6,0.52,0.19,-1.38,151043,14749564,82,80
203,-1.5,1,18,3,0.75,1.47,1.27,4.47,1.43,0,0.17,1,83.3,86.6,0.52,0.32,-1.38,143990,14776359,82,0
227,-4.46,-1,18,0,1.89,1,0,1,0,0,0,1,100,100,0,0,-4.46,147294,14819945,82,10
405,1.04,1,18,10,0.53,0.89,-0.58,0.77,-0.42,0,0.52,1,77.8,68.7,0.45,0.42,1.04,149330,16990005,10,0
388,0.76,1,18,9,0.54,0.83,-0.66,0.81,-0.47,0,0.54,1,77.8,70.5,0.47,0.41,0.77,146400,16472977,10,50
322,1.62,1,18,12,0.55,0.78,-1,0.7,-0.5,0,0.51,1,77.8,69.9,0.38,0.38,1.59,145292,15615081,10,50
300,1.62,1,18,12,0.55,0.91,-0.59,0.75,-0.38,0,0.47,1,72.2,69.9,0.38,0.41,1.59,146305,15571270,82,0
207,0.46,1,18,8,0.55,1.73,2.6,1.85,3.97,0,-0.36,1,55.6,72.6,0.5,0.55,0.49,151149,14784327,80,0
387,2.27,1,18,14,0.6,0.92,-0.2,0.67,-0.02,0,0.37,1,77.8,77.7,0.31,0.38,2.19,145526,16458575,10,50
128,1.93,1,18,13,0.57,1.01,0.14,0.83,0.07,0,0.32,1,61.1,73,0.35,0.43,1.88,145981,14004216,80,0
230,-4.46,-1,18,0,1.89,1,0,1,0,0,0,1,100,100,0,0,-4.46,143440,14854686,80,80
215,0.46,1,18,8,0.55,1.02,0.17,0.9,-0.05,0,0.5,1,66.7,72.6,0.5,0.43,0.49,144968,14809060,80,80
487,2.66,1,18,15,0.66,0.91,-0.2,0.66,-0.07,0,0.37,1,83.3,83.3,0.27,0.34,2.55,144707,18043003,82,0
69,0.76,1,18,9,0.54,0.84,-0.86,0.74,-0.74,0,0.6,1,77.8,70.5,0.47,0.4,0.77,146112,13624091,0,50
431,3.17,1,18,16,0.77,0.98,0.09,0.75,0.28,0,0.29,1,88.9,88.9,0.22,0.3,2.97,152553,17146895,10,0
452,2.66,1,18,15,0.66,1.11,0.48,0.87,0.08,0,0.3,1,83.3,83.3,0.27,0.35,2.55,149282,17433525,90,0
339,1.33,1,18,11,0.54,0.89,-0.47,0.78,-0.24,0,0.5,1,88.9,68,0.42,0.38,1.32,152537,16234820,10,0
27,1.62,1,18,12,0.55,1.23,1.09,1.15,0.46,0,0.31,1,61.1,69.9,0.38,0.47,1.59,147058,13118293,10,80
152,-1.5,1,18,3,0.75,0.37,-1.64,0.19,-1.23,0,0.87,1,100,86.6,0.52,0.19,-1.38,151043,14539853,82,0
16,1.04,1,18,10,0.53,0.75,-1.38,0.64,-0.84,0,0.63,1,77.8,68.7,0.45,0.37,1.04,146112,13009125,20,80
197,1.93,1,18,13,0.57,1.17,0.75,1.16,0.5,0,0.13,1,77.8,73,0.35,0.43,1.88,144832,14742969,10,80
390,0.46,1,18,8,0.55,1.15,0.71,0.98,0.1,0,0.38,1,66.7,72.6,0.5,0.44,0.49,148807,16458575,10,50
412,0.76,1,18,9,0.54,0.97,-0.03,0.86,-0.28,0,0.48,1,77.8,70.5,0.47,0.43,0.77,144049,17071453,0,0
395,1.33,1,18,11,0.54,0.8,-1.15,0.68,-0.74,0,0.59,1,72.2,68,0.42,0.38,1.32,148746,16779053,80,50
300,1.04,1,18,10,0.53,0.74,-1.43,0.62,-0.8,0,0.62,1,88.9,68.7,0.45,0.38,1.04,147800,15560112,82,0
75,2.27,1,18,14,0.6,1.02,0.18,0.79,0.11,0,0.28,1,77.8,77.7,0.31,0.4,2.19,148214,13838067,80,50
356,-0.56,1,18,5,0.63,0.55,-1.28,0.36,-1.19,0,0.83,1,94.4,81.9,0.55,0.25,-0.49,147800,16317262,10,0
340,1.62,1,18,12,0.55,1,0.05,0.87,-0.19,0,0.29,1,66.7,69.9,0.38,0.43,1.59,152537,16195302,82,50
205,1.04,1,18,10,0.53,0.96,-0.15,0.89,-0.11,0,0.44,1,77.8,68.7,0.45,0.43,1.04,145693,14771454,82,0
238,0.46,1,18,8,0.55,1.48,1.48,1.52,1.08,0,0.2,1,66.7,72.6,0.5,0.5,0.49,143887,14940663,82,0
262,-0.18,1,18,6,0.59,1.34,1.5,1.59,1.58,0,0.29,1,72.2,78.1,0.54,0.5,-0.13,152348,15445380,82,0
374,0.46,1,18,8,0.55,1,0,0.85,-0.28,0,0.53,1,66.7,72.6,0.5,0.44,0.49,148805,16412257,10,0
134,-3.08,1,18,1,1.12,0.58,-0.76,0.15,-0.63,0,0.72,1,94.4,94.4,0.36,0.17,-2.68,143986,14033712,82,0
435,0.76,1,18,9,0.54,1.11,0.49,0.87,0.12,0,0.48,1,50,70.5,0.47,0.46,0.77,148619,17184592,80,80
241,-0.56,1,18,5,0.63,0.68,-0.9,0.99,0.05,0,0.54,1,94.4,81.9,0.55,0.24,-0.49,149241,14940566,82,0
532,0.46,1,18,8,0.55,0.66,-1.93,0.56,-1.62,0,0.73,1,88.9,72.6,0.5,0.32,0.49,150685,20114133,82,0
214,1.33,1,18,11,0.54,0.85,-0.61,0.73,-0.41,0,0.5,1,66.7,68,0.42,0.42,1.32,145382,14803984,82,0
42,0.46,1,18,8,0.55,1.39,1.42,1.69,1.53,0,0.17,1,66.7,72.6,0.5,0.49,0.49,150577,13166565,80,0
285,0.76,1,18,9,0.54,0.97,-0.02,0.83,-0.15,0,0.47,1,66.7,70.5,0.47,0.43,0.77,146299,15509400,82,0
50,5.23,0,18,18,1.85,1,0,1,0,0,0,1,100,100,0,0,5.23,145632,13241761,10,0
391,1.04,1,18,10,0.53,0.8,-1.02,0.64,-0.54,0,0.56,1,77.8,68.7,0.45,0.39,1.04,144098,16855639,90,0
117,0.76,1,18,9,0.54,0.98,-0.07,0.86,-0.32,0,0.5,1,66.7,70.5,0.47,0.43,0.77,151078,13938207,10,0
142,1.04,1,18,10,0.53,1.01,0.1,0.87,-0.14,0,0.45,1,66.7,68.7,0.45,0.44,1.04,144337,14025353,82,0
210,1.04,1,18,10,0.53,0.85,-0.78,0.77,-0.53,0,0.55,1,77.8,68.7,0.45,0.41,1.04,144376,14771454,82,0
17,1.04,1,18,10,0.53,1.16,0.76,1.07,0.28,0,0.35,1,66.7,68.7,0.45,0.47,1.04,144337,13010476,10,50
521,1.04,1,18,10,0.53,0.74,-1.49,0.64,-0.92,0,0.66,1,77.8,68.7,0.45,0.38,1.04,149432,19759096,0,0
224,3.96,1,18,17,1.04,1,0.26,0.73,0.25,0,0.25,1,94.4,94.4,0.16,0.22,3.51,144824,14814242,50,0
381,0.15,1,18,7,0.57,0.76,-0.75,0.74,-0.88,0,0.65,1,77.8,75,0.52,0.39,0.19,145943,16459741,10,50
