Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
376,0.3483,1,36,17,0.3629,1.02,0.18,0.96,-0.11,0.0016,0.34,1,61.1,66.1,0.38,0.46,0.4834,151867,11424133,10,80
364,0.21560000000000001,1,36,14,0.3629,1.09,0.71,1.03,0.48,0.0016,0.3,1,66.7,66.5,0.38,0.46,0.4834,144283,11032405,82,50
340,4.4752,1,36,35,1.0234,1.01,0.32,0.66,0.17,0.0023,0.14,1,97.2,97.2,0.12,0.16,4,146312,10809295,10,20
334,5.7137,0,36,36,1.8371,1,0,1,0,0.0024,0,1,100,100,0,0,5.7137,146977,10815457,10,0
314,3.2773,1,36,33,0.6187,0.89,-0.12,0.72,-0.37,0.0022,0.38,1,91.7,91.7,0.2,0.25,3.1332,144402,10638008,10,10
146,1.4088,1,36,24,0.3774,1.04,0.48,1.03,0.21,0.0018,0.29,1,69.4,69.9,0.34,0.42,1.3906,149010,10006109,10,0
106,3.2773,1,36,33,0.6187,1.09,0.33,1.02,0.28,0.0022,0.15,1,91.7,91.7,0.2,0.29,3.1332,146880,9305807,10,0
290,2.9394,1,36,32,0.5478,0.82,-0.71,0.56,-0.91,0.0021,0.5,1,88.9,88.9,0.23,0.29,2.8365,143994,10396942,10,0
330,1.5541,1,36,25,0.3852,0.82,-1.02,0.74,-1.09,0.0019,0.51,1,69.4,72,0.33,0.35,1.5315,143860,10801367,10,0
251,2.6655,1,36,31,0.5008,1,0,0.67,-0.07,0.0021,0.26,1,86.1,86.1,0.25,0.32,2.5873,144434,10246495,80,0
340,2.0389,1,36,28,0.4225,0.71,-0.69,0.51,-0.92,0.002,0.58,1,77.8,78.3,0.3,0.38,1.9982,144745,10817077,10,0
341,2.6655,1,36,31,0.5008,0.92,-0.1,0.67,-0.32,0.0021,0.32,1,86.1,86.1,0.25,0.33,2.5873,143268,10897771,10,0
263,3.2773,1,36,33,0.6187,0.9,-0.1,0.73,-0.37,0.0022,0.32,1,91.7,91.7,0.2,0.26,3.1332,146301,10276580,82,0
139,-4.637,-1,36,0,1.8457,1,0.03,1,0,0,0,1,100,100,0,0,-4.637,148929,9988378,10,0
154,4.4752,1,36,35,1.0234,1.01,0.32,0.85,0.17,0.0023,0.14,1,97.2,97.2,0.12,0.16,4,145148,10130462,50,0
239,3.7326,1,36,34,0.7408,1.01,0.23,0.76,0.16,0.0022,0.14,1,94.4,94.4,0.17,0.23,3.5059,149044,10229175,82,0
99,0.4792,1,36,17,0.3609,1.29,2.28,1.29,2.33,0.0017,0.23,1,58.3,65.7,0.38,0.5,0.3554,144593,8832226,10,82
148,4.4752,1,36,35,1.0234,1.01,0.32,0.75,0.15,0.0023,0.14,1,97.2,97.2,0.12,0.16,4,143962,9989153,10,0
215,1.5541,1,36,25,0.3852,0.92,-0.3,0.8,-0.67,0.0019,0.4,1,77.8,72,0.33,0.39,1.5315,150856,10216650,10,0
20,0.0801,1,36,15,0.376,1.09,0.71,0.98,0.16,0.0016,0.33,1,63.9,70.4,0.38,0.46,0.0934,145253,7613172,10,0
369,0.9995,1,36,22,0.3633,1.07,0.48,1.13,0.81,0.0018,0.25,1,66.7,66.5,0.36,0.46,0.8638,145641,11118679,10,0
