Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
516,0.69,1,19,10,0.53,1.37,1.52,1.18,0.47,0,0.31,1,57.9,71,0.5,0.49,0.7,152099,17084083,0,0
24,0.4,1,19,9,0.54,1.36,1.55,1.32,0.84,0,0.28,1,57.9,72.2,0.52,0.5,0.42,152300,12271683,50,0
287,2.23,1,19,15,0.61,1,0.09,0.83,0.12,0,0.38,1,78.9,80.1,0.36,0.38,2.15,150013,14715643,82,0
405,2.23,1,19,15,0.61,1.16,0.6,0.85,0.12,0,0.31,1,68.4,80.1,0.36,0.4,2.15,152497,16258495,82,0
524,0.11,1,19,8,0.55,1.55,1.72,1.74,1.5,0,0.14,1,47.4,74.5,0.53,0.49,0.14,143387,17036097,70,0
148,-2.49,1,19,2,0.86,0.83,-0.26,0.3,-0.46,0,0.57,1,89.5,89.6,0.45,0.24,-2.31,144316,13241117,80,0
276,-1.85,1,19,3,0.75,0.54,-1.13,0.27,-0.53,0,0.78,1,94.7,87.6,0.51,0.22,-1.74,148421,14628899,82,80
386,5.26,0,19,19,1.86,1,0,1,0,0,0,1,100,100,0,0,5.26,148033,15958477,82,0
509,5.26,0,19,19,1.86,1,0,1,0,0,0,1,100,100,0,0,5.26,148707,16931041,0,0
267,0.97,1,19,11,0.53,1.04,0.3,0.98,0.12,0,0.41,1,68.4,70.6,0.48,0.44,0.97,143666,14606712,82,0
514,-4.78,-1,19,0,1.89,1.42,0.74,1.47,0.94,0,0,1,100,100,0,0,-4.78,148793,17499712,80,80
559,3.17,1,19,17,0.79,1.26,0.71,1.29,0.64,0,0.16,1,78.9,89.5,0.27,0.38,2.97,144564,19292066,80,50
277,-0.2,1,19,7,0.57,1.47,1.49,2.96,2.44,0,0.19,1,63.2,77,0.54,0.48,-0.16,149105,14643723,82,0
563,5.26,0,19,19,1.86,1,0,1,0,0,0,1,100,100,0,0,5.26,144443,19217846,80,50
187,3.17,1,19,17,0.79,0.85,-0.08,0.56,-0.07,0,0.39,1,89.5,89.5,0.27,0.29,2.97,147141,13876899,80,0
290,3.17,1,19,17,0.79,1.19,0.48,0.86,0.4,0,0.31,1,89.5,89.5,0.27,0.33,2.97,151899,14699737,10,50
281,1.26,1,19,12,0.54,1.23,1.2,3.88,1.71,0,0.19,1,68.4,71.3,0.45,0.48,1.24,143128,14678756,10,0
536,-1.34,1,19,4,0.68,0.42,-1.35,0.25,-1.01,0,0.84,1,94.7,84.7,0.54,0.22,-1.26,145614,18486258,50,50
102,1.56,1,19,13,0.55,1.49,1.95,1.4,1.13,0,0.15,1,57.9,73.6,0.43,0.51,1.52,146938,13060570,90,50
518,2.64,1,19,16,0.68,1.12,0.52,1.63,0.85,0,0.1,1,78.9,84.2,0.32,0.44,2.52,145024,17156637,82,0
574,0.4,1,19,9,0.54,1.21,0.97,1.1,0.41,0,0.38,1,57.9,72.2,0.52,0.47,0.42,150758,20374321,50,0
318,0.69,1,19,10,0.53,0.81,-0.81,0.69,-0.47,0,0.6,1,78.9,71,0.5,0.4,0.7,147128,14814269,82,0
511,5.26,0,19,19,1.86,1,0,1,0,0,0,1,100,100,0,0,5.26,149385,16976207,10,82
44,0.4,1,19,9,0.54,0.69,-1.45,0.52,-0.89,0,0.65,1,89.5,72.2,0.52,0.34,0.42,142997,12307068,70,50
229,-4.78,-1,19,0,1.89,1,0,1,0,0,0,1,100,100,0,0,-4.78,143932,13991906,70,0
8,0.97,1,19,11,0.53,1.02,0.2,0.96,0.1,0,0.41,1,78.9,70.6,0.48,0.41,0.97,143858,11933844,80,0
537,5.26,0,19,19,1.86,1,0,1,0,0,0,1,100,100,0,0,5.26,149968,18325467,20,0
402,0.69,1,19,10,0.53,1.2,0.98,1.13,0.47,0,0.4,1,57.9,71,0.5,0.47,0.7,150746,16154096,10,0
500,3.98,1,19,18,1.06,1.13,0.46,1.58,0.75,0,0.11,1,94.7,94.7,0.19,0.23,3.53,148715,16859545,80,0
307,2.64,1,19,16,0.68,1.12,0.45,1.15,0.58,0,0.2,1,78.9,84.2,0.32,0.38,2.52,145435,14808641,82,0
52,1.26,1,19,12,0.54,0.81,-0.71,0.64,-0.5,0,0.59,1,78.9,71.3,0.45,0.39,1.24,143017,12350958,80,0
582,3.98,1,19,18,1.06,1.08,0.38,0.9,0.29,0,0.16,1,94.7,94.7,0.19,0.23,3.53,147212,20291817,80,50
131,0.69,1,19,10,0.53,1.63,2.37,2.17,2.89,0,0.11,1,36.8,71,0.5,0.54,0.7,148754,13175580,10,50
49,-4.78,-1,19,0,1.89,1,0,1,0,0,0,1,100,100,0,0,-4.78,144117,12353795,10,20
183,-1.85,1,19,3,0.75,0.83,-0.23,0.4,-0.49,0,0.64,1,84.2,87.6,0.51,0.28,-1.74,148421,13891286,50,0
268,5.26,0,19,19,1.86,1,0,1,0,0,0,1,100,100,0,0,5.26,142999,14623714,82,60
36,1.87,1,19,14,0.58,0.88,-0.32,0.67,-0.21,0,0.47,1,73.7,76.6,0.4,0.38,1.82,148448,12302163,80,0
407,-4.78,-1,19,0,1.89,1,0,1,0,0,0,1,100,100,0,0,-4.78,143582,16277864,82,0
123,1.56,1,19,13,0.55,0.94,-0.13,0.74,-0.18,0,0.48,1,68.4,73.6,0.43,0.41,1.52,147344,13111841,82,0
90,0.97,1,19,11,0.53,0.91,-0.29,0.78,-0.41,0,0.52,1,78.9,70.6,0.48,0.41,0.97,144083,13000241,82,0
154,5.26,0,19,19,1.86,1,0,1,0,0,0,1,100,100,0,0,5.26,145959,13358073,80,0
109,2.64,1,19,16,0.68,0.85,-0.21,0.55,-0.06,0,0.43,1,84.2,84.2,0.32,0.31,2.52,150499,13070045,0,0
467,5.26,0,19,19,1.86,1,0,1,0,0,0,1,100,100,0,0,5.26,145654,16733509,82,0
503,1.26,1,19,12,0.54,1.08,0.48,0.93,0.05,0,0.41,1,57.9,71.3,0.45,0.44,1.24,149371,16866916,70,70
167,1.87,1,19,14,0.58,0.88,-0.39,0.72,-0.21,0,0.48,1,73.7,76.6,0.4,0.39,1.82,147285,13833987,10,0
310,0.4,1,19,9,0.54,1.69,2.37,4.97,2.72,0,0.12,1,36.8,72.2,0.52,0.54,0.42,151569,14805413,80,80
500,3.17,1,19,17,0.79,1.07,0.36,0.9,0.29,0,0.26,1,89.5,89.5,0.27,0.3,2.97,147184,16859545,10,50
74,-0.92,1,19,5,0.63,0.94,-0.01,0.76,-0.32,0,0.58,1,84.2,82.2,0.55,0.36,-0.85,145430,12963712,10,50
119,0.69,1,19,10,0.53,0.99,-0.01,0.78,-0.32,0,0.56,1,68.4,71,0.5,0.42,0.7,144316,13104667,82,0
26,0.97,1,19,11,0.53,1.1,0.5,0.99,0.22,0,0.46,1,68.4,70.6,0.48,0.44,0.97,152287,12226971,10,0
439,-0.54,1,19,6,0.59,1.45,0.76,1.97,1.34,0,0.1,1,78.9,79.8,0.55,0.39,-0.49,146576,16477073,82,0
173,0.97,1,19,11,0.53,0.88,-0.48,0.53,-0.59,0,0.64,1,78.9,70.6,0.48,0.36,0.97,142934,13856162,82,0
154,-0.2,1,19,7,0.57,0.99,-0.03,0.78,-0.46,0,0.58,1,78.9,77,0.54,0.4,-0.16,144289,13296779,82,0
317,-4.78,-1,19,0,1.89,1,0,1,0,0,0,1,100,100,0,0,-4.78,151615,14814269,10,0
440,3.98,1,19,18,1.06,0.77,-0.01,0.25,-0.32,0,0.37,1,94.7,94.7,0.19,0.19,3.53,145596,16604792,10,0
511,1.26,1,19,12,0.54,1.23,1.08,1.03,0.27,0,0.28,1,68.4,71.3,0.45,0.48,1.24,148694,16971132,82,60
399,3.98,1,19,18,1.06,1.1,0.4,0.9,0.4,0,0.13,1,94.7,94.7,0.19,0.23,3.53,152482,16119126,80,0
12,2.64,1,19,16,0.68,0.88,-0.01,0.63,0.08,0,0.37,1,89.5,84.2,0.32,0.31,2.52,150710,11933844,0,0
38,0.4,1,19,9,0.54,1.3,1.16,1.27,0.86,0,0.33,1,68.4,72.2,0.52,0.48,0.42,148603,12290408,82,20
222,-0.2,1,19,7,0.57,1.27,0.92,1.03,0.32,0,0.39,1,68.4,77,0.54,0.46,-0.16,151091,13992155,90,50
83,0.97,1,19,11,0.53,0.87,-0.53,0.99,-0.1,0,0.49,1,78.9,70.6,0.48,0.4,0.97,144427,12986712,82,0
463,2.23,1,19,15,0.61,1.19,0.55,1.19,0.58,0,0.27,1,78.9,80.1,0.36,0.38,2.15,144555,16725875,60,0
187,3.17,1,19,17,0.79,1.08,0.4,0.91,0.29,0,0.31,1,89.5,89.5,0.27,0.31,2.97,148101,13868756,82,0
269,1.56,1,19,13,0.55,0.99,-0.01,0.78,-0.14,0,0.48,1,68.4,73.6,0.43,0.41,1.52,150560,14623714,82,50
64,-0.92,1,19,5,0.63,0.94,-0.12,0.78,-0.41,0,0.6,1,84.2,82.2,0.55,0.36,-0.85,147987,12448745,10,50
554,3.17,1,19,17,0.79,1.26,0.71,1.3,0.67,0,0.1,1,89.5,89.5,0.27,0.33,2.97,144798,19120354,60,50
249,2.23,1,19,15,0.61,1.09,0.38,0.87,0.01,0,0.36,1,68.4,80.1,0.36,0.42,2.15,146406,14204029,82,0
576,1.56,1,19,13,0.55,1.59,2.69,1.41,1.04,0,0.08,1,36.8,73.6,0.43,0.56,1.52,152099,20169086,10,80
