Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
174,0.5043,1,36,18,0.3784,0.96,-0.17,0.95,0,0.0017,0.46,1,75,69.6,0.47,0.43,0.5062,143186,13849123,82,0
78,3.0355,1,36,32,0.563,0.97,0.01,0.8,-0.09,0.0017,0.35,1,88.9,88.9,0.29,0.28,2.9373,143930,12977934,82,0
33,-1.5844,1,36,5,0.5412,1.58,2.05,2.83,2.77,0.001,0.05,1,83.3,87.9,0.41,0.38,-1.5231,151070,12250449,82,20
41,2.0714,1,36,28,0.4397,0.87,-0.5,0.61,-0.51,0.0019,0.48,1,77.8,80.1,0.38,0.38,2.0327,148199,12310131,80,0
59,2.745,1,36,31,0.5168,0.8,-0.6,0.57,-0.51,0.0018,0.46,1,86.1,86.1,0.32,0.3,2.6706,150560,12505501,80,10
482,2.4951,1,36,30,0.4838,1.22,1.12,1.06,0.28,0.0018,0.19,1,77.8,83.7,0.34,0.38,2.4366,143128,16788400,82,0
420,2.0714,1,36,28,0.4397,0.78,-1.24,0.64,-0.95,0.0019,0.58,1,86.1,80.1,0.38,0.37,2.0327,146854,16314999,10,50
181,1.8848,1,36,27,0.4245,0.86,-0.66,0.76,-0.34,0.0019,0.51,1,75,78.3,0.39,0.4,1.8529,143835,13876899,80,0
245,-5.1676,-1,36,0,1.8581,1,0,1,0,-2e-4,0,1,100,100,0,0,-5.1676,145561,14014017,82,0
558,4.6241,1,36,35,1.0325,1.05,0.37,0.75,0.36,0.0012,0.11,1,97.2,97.2,0.16,0.17,4.1561,144719,19269862,60,0
16,-0.3962,1,36,12,0.4041,0.93,-0.5,1.32,0.85,0.0015,0.46,1,80.6,75.2,0.48,0.4,-0.3751,146460,12091073,10,0
273,3.8634,1,36,34,0.7527,0.97,0.09,0.89,0.15,0.0015,0.27,1,94.4,94.4,0.21,0.21,3.6433,143673,14643952,10,0
123,4.6241,1,36,35,1.0325,0.88,0.16,0.22,-0.33,0.0012,0.33,1,97.2,97.2,0.16,0.15,4.1561,145251,13125389,10,0
461,-2.1754,1,36,4,0.5898,0.56,-1.74,0.46,-1.33,8e-4,0.76,1,91.7,89.8,0.39,0.24,-2.0777,151518,16618742,50,0
333,2.4951,1,36,30,0.4838,1.01,0.1,0.86,0,0.0018,0.34,1,77.8,83.7,0.34,0.38,2.4366,150589,15361780,82,0
456,1.7097,1,36,26,0.4124,1.01,0.17,0.99,0.11,0.0019,0.39,1,77.8,76.3,0.41,0.4,1.6835,143582,16640853,82,0
89,-0.3962,1,36,12,0.4041,1.72,2.88,2.25,3.3,0.0015,-0.19,1,55.6,75.2,0.48,0.53,-0.3751,144315,13005545,10,70
533,-3.8821,1,36,0,0.7812,0.96,0.09,1.14,0.58,9e-4,0.39,1,94.4,94.4,0.23,0.22,-3.4311,152547,17931118,82,0
337,0.9351,1,36,21,0.3812,0.77,-1.25,0.7,-0.93,0.0018,0.57,1,72.2,70,0.45,0.39,0.9281,147136,15408957,10,0
399,0.3608,1,36,17,0.3796,1.09,0.61,0.98,0.06,0.0017,0.42,1,61.1,70.1,0.47,0.46,0.3656,143204,16218078,82,0
85,0.9351,1,36,21,0.3812,0.98,-0.07,1.02,0.18,0.0018,0.48,1,77.8,70,0.45,0.43,0.9281,149783,12986712,10,50
487,-0.0816,1,36,14,0.3903,1.25,1.61,1.25,1.23,0.0016,0.28,1,55.6,72.6,0.48,0.48,-0.0677,148148,16847466,50,50
472,1.5436,1,36,25,0.4027,0.87,-0.5,0.75,-0.63,0.0019,0.52,1,77.8,74.8,0.42,0.39,1.5222,151215,16730712,10,0
556,2.0714,1,36,28,0.4397,0.76,-1,0.61,-0.77,0.0019,0.55,1,91.7,80.1,0.38,0.27,2.0327,145872,18926339,10,50
465,5.8743,0,36,36,1.8423,0.92,0.22,0.56,-0.05,0.0019,0,1,100,100,0,0,5.8743,148612,16730429,0,0
325,2.4951,1,36,30,0.4838,0.91,-0.17,0.64,-0.3,0.0018,0.41,1,88.9,83.7,0.34,0.32,2.4366,152046,15164845,90,50
416,3.0355,1,36,32,0.563,0.97,-0.02,0.62,-0.23,0.0017,0.38,1,88.9,88.9,0.29,0.28,2.9373,146943,16300459,90,0
570,5.8743,0,36,36,1.8423,0.8,0.16,0.22,-0.57,0.0019,0,1,100,100,0,0,5.8743,144779,19771843,60,50
424,2.0714,1,36,28,0.4397,1.2,0.62,0.99,0.04,0.0019,0.35,1,77.8,80.1,0.38,0.39,2.0327,144618,16314999,50,0
576,0.0687,1,36,15,0.3856,0.71,-1.9,0.62,-1.68,0.0016,0.68,1,86.1,71.7,0.48,0.35,0.0795,150647,20420803,10,0
460,2.4951,1,36,30,0.4838,0.82,-0.6,0.52,-0.45,0.0018,0.47,1,86.1,83.7,0.34,0.32,2.4366,146736,16626214,10,0
206,3.0355,1,36,32,0.563,0.79,-0.47,0.48,-0.45,0.0017,0.5,1,88.9,88.9,0.29,0.27,2.9373,151037,13982079,10,80
44,2.0714,1,36,28,0.4397,0.9,-0.47,0.64,-0.58,0.0019,0.5,1,77.8,80.1,0.38,0.36,2.0327,143188,12300268,10,0
59,1.3846,1,36,24,0.395,0.91,-0.61,0.76,-0.6,0.0019,0.49,1,72.2,73.1,0.43,0.42,1.3673,143188,12448745,82,0
