Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
147,4.65,0,12,12,1.88,0.71,-0.28,0.24,-0.42,0,0.61,1,100,100,0,0,4.65,151337,11611952,82,10
324,2.43,1,12,10,0.83,0.95,0.07,1.22,0.61,0,0.33,1,83.3,83.8,0.33,0.41,2.25,150392,13816705,10,0
384,3.31,1,12,11,1.09,1.3,0.62,1.28,0.76,0,-0.01,1,91.7,91.7,0.26,0.29,2.89,149087,14632225,80,50
194,2.43,1,12,10,0.83,0.7,-0.5,0.48,-0.54,0,0.64,1,91.7,83.8,0.33,0.29,2.25,152280,12240702,82,0
361,4.65,0,12,12,1.88,1,0,1,0,0,0,1,100,100,0,0,4.65,143611,14182769,50,0
114,-1.3,1,12,2,0.81,1.43,0.95,1.98,1.37,0,-0.24,1,83.3,83.3,0.29,0.42,-1.12,151795,11384352,10,80
479,2.43,1,12,10,0.83,0.72,-0.47,0.52,-0.5,0,0.61,1,91.7,83.8,0.33,0.3,2.25,147090,15384799,80,50
369,4.65,0,12,12,1.88,1,0,1,0,0,0,1,100,100,0,0,4.65,147525,14368277,10,0
207,4.65,0,12,12,1.88,1,0,1,0,0,0,1,100,100,0,0,4.65,148589,12284823,90,50
321,3.31,1,12,11,1.09,1.18,0.48,1.05,0.48,0,0.1,1,91.7,91.7,0.26,0.29,2.89,147933,13820672,82,0
289,2.43,1,12,10,0.83,0.81,-0.03,0.7,-0.1,0,0.45,1,91.7,83.8,0.33,0.31,2.25,149721,13209892,80,82
62,-0.26,1,12,4,0.66,0.83,-0.7,0.78,-0.79,0,0.57,1,83.3,70.8,0.37,0.4,-0.21,147762,10515526,80,10
448,3.31,1,12,11,1.09,0.62,-0.28,0.24,-0.42,0,0.65,1,91.7,91.7,0.26,0.21,2.89,151666,15172252,10,0
305,-3.46,-1,12,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.46,146853,13651722,10,50
328,2.43,1,12,10,0.83,0.77,-0.32,0.61,-0.46,0,0.56,1,91.7,83.8,0.33,0.31,2.25,151110,13865781,0,0
510,1.85,1,12,9,0.72,0.74,-0.72,0.6,-0.76,0,0.65,1,83.3,77.8,0.37,0.34,1.74,146104,17469287,10,50
87,-3.46,-1,12,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.46,151348,11250623,70,40
145,0.55,1,12,6,0.63,1.19,0.86,1.13,0.48,0,0.2,1,50,67.5,0.4,0.5,0.55,150158,11672307,20,50
220,3.31,1,12,11,1.09,0.62,-0.28,0.24,-0.42,0,0.65,1,91.7,91.7,0.26,0.21,2.89,143344,12476269,10,0
296,1.37,1,12,8,0.66,0.91,-0.26,0.86,-0.35,0,0.47,1,75,71.1,0.39,0.43,1.32,149760,13206346,10,0
117,-3.46,-1,12,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.46,146059,11439122,80,50
340,3.31,1,12,11,1.09,0.62,-0.28,0.24,-0.42,0,0.65,1,91.7,91.7,0.26,0.21,2.89,150042,13982087,10,0
326,4.65,0,12,12,1.88,1,0,1,0,0,0,1,100,100,0,0,4.65,151061,13868624,10,80
66,0.15,1,12,5,0.64,0.83,-0.55,0.77,-0.2,0,0.49,1,83.3,68.7,0.39,0.4,0.18,144269,10587527,10,20
273,4.65,0,12,12,1.88,1,0,1,0,0,0,1,100,100,0,0,4.65,147596,13092030,10,50
178,2.43,1,12,10,0.83,0.62,-0.5,0.48,-0.54,0,0.65,1,91.7,83.8,0.33,0.29,2.25,151854,12222305,80,0
112,-1.3,1,12,2,0.81,1.39,0.95,1.86,1.13,0,0.16,1,83.3,83.3,0.29,0.42,-1.12,151842,11368578,10,70
528,4.65,0,12,12,1.88,1,0,1,0,0,0,1,100,100,0,0,4.65,149458,18676685,0,0
173,3.31,1,12,11,1.09,1.12,0.4,0.78,0.26,0,0.21,1,91.7,91.7,0.26,0.28,2.89,152333,12123676,82,10
325,-1.3,1,12,2,0.81,1.59,1.58,2.14,1.37,0,-0.32,1,58.3,83.3,0.29,0.42,-1.12,147022,13854283,80,0
416,-0.26,1,12,4,0.66,0.76,-0.92,0.7,-0.83,0,0.65,1,83.3,70.8,0.37,0.35,-0.21,143446,14966662,20,0
107,3.31,1,12,11,1.09,1.14,0.43,0.8,0.29,0,0.1,1,91.7,91.7,0.26,0.29,2.89,145874,11339179,10,80
119,4.65,0,12,12,1.88,0.72,-0.28,0.24,-0.42,0,0.61,1,100,100,0,0,4.65,151297,11456043,82,0
476,3.31,1,12,11,1.09,0.62,-0.28,0.24,-0.42,0,0.65,1,91.7,91.7,0.26,0.21,2.89,149978,15384799,80,10
548,1.37,1,12,8,0.66,0.7,-1.19,0.57,-1.1,0,0.7,1,75,71.1,0.39,0.37,1.32,150083,20004591,80,0
435,2.43,1,12,10,0.83,1.15,0.43,0.82,0,0,0.23,1,75,83.8,0.33,0.37,2.25,151891,15090620,80,80
138,0.55,1,12,6,0.63,1.32,1.02,1.29,0.8,0,0.13,1,33.3,67.5,0.4,0.5,0.55,151842,11487860,80,50
24,1.37,1,12,8,0.66,1.05,0.32,1.1,0.33,0,0.24,1,75,71.1,0.39,0.45,1.32,148438,10366725,10,0
110,3.31,1,12,11,1.09,1.12,0.41,0.78,0.26,0,0.21,1,91.7,91.7,0.26,0.28,2.89,145007,11339640,10,20
470,2.43,1,12,10,0.83,1.21,0.51,0.9,0.14,0,0.22,1,75,83.8,0.33,0.38,2.25,146343,15300838,82,0
119,-3.46,-1,12,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.46,146569,11446218,82,0
131,-0.73,1,12,3,0.71,0.83,-0.4,0.82,-0.32,0,0.5,1,91.7,75.3,0.33,0.37,-0.63,144756,11483873,10,0
