Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
115,0.451,1,36,17,0.364,0.83,-1.34,0.77,-1.53,0.0011,0.59,1,75,66.8,0.4,0.42,0.4545,149766,11324198,10,0
404,-0.3903,1,36,11,0.3924,0.69,-2.39,0.58,-2.1,9e-4,0.67,1,88.9,73.5,0.38,0.35,-0.3673,151656,14690977,82,50
269,2.0399,1,36,28,0.4258,0.86,-0.45,0.77,-0.83,0.0013,0.47,1,80.6,78.7,0.33,0.38,2.1802,146152,13091476,82,0
291,1.3986,1,36,24,0.381,1.09,0.52,1.02,0.15,0.0013,0.3,1,69.4,70.4,0.37,0.45,1.3807,145662,13213334,82,0
91,1.117,1,36,22,0.3703,1.11,0.87,1.41,2.25,0.0013,0.21,1,69.4,68.1,0.38,0.48,1.1062,149088,11249846,10,80
481,1.2558,1,36,23,0.375,0.92,-0.34,0.91,-0.26,0.0013,0.42,1,77.8,69.1,0.38,0.43,1.2416,148339,15514099,82,0
108,0.3179,1,36,16,0.3658,1.39,3.19,1.64,2.96,0.0011,-0.04,1,44.4,67.8,0.4,0.56,0.3242,147415,11368578,70,70
374,-1.086,1,36,7,0.4496,0.82,-0.45,0.55,-0.91,6e-4,0.49,1,77.8,81,0.32,0.39,-1.0373000000000001,146927,14517965,10,20
525,2.4386,1,36,30,0.4452,1.38,2.12,1.73,2.43,0.0013,-0.01,1,55.6,80.7,0.33,0.52,1.9997,148470,18851789,82,0
270,0.451,1,36,17,0.364,1.18,1.44,1.13,0.72,0.0011,0.25,1,61.1,66.8,0.4,0.5,0.4545,145333,13081837,80,80
99,-2.6264,1,36,2,0.7459,1.01,0.18,0.54,-0.2,7e-4,0.28,1,94.4,94.4,0.2,0.22,-2.4019,151408,11278935,0,0
204,-0.2397,1,36,12,0.3843,0.89,-0.64,0.83,-0.73,9e-4,0.5,1,83.3,72.1,0.39,0.41,-0.2207,147597,12284246,10,0
287,0.1832,1,36,15,0.36870000000000003,1.46,2.89,1.61,2.8,0.001,-0.08,1,50,68.6,0.4,0.54,0.1923,150436,13188186,10,0
168,2.0399,1,36,29,0.4258,0.99,-0.03,0.95,-0.11,0.0013,0.38,1,77.8,78.7,0.33,0.4,1.9997,143660,12125903,82,0
388,1.5467,1,36,25,0.3887,0.84,-0.97,0.73,-1.1,0.0013,0.54,1,77.8,72.1,0.36,0.38,1.5245,151976,14649985,10,0
218,1.117,1,36,22,0.3703,0.88,-0.9,0.85,-0.51,0.0013,0.5,1,77.8,68.1,0.38,0.42,1.1062,148571,12363189,82,0
102,-1.5394,1,36,5,0.5078,0.85,-0.4,0.5,-0.84,6e-4,0.49,1,86.1,86.1,0.3,0.3,-1.463,144760,11278110,10,70
198,1.2558,1,36,23,0.375,1.15,1.04,1.35,0.99,0.0013,0.19,1,69.4,69.1,0.38,0.48,1.2416,145066,12276545,82,0
459,0.9812,1,36,21,0.3669,0.93,-0.62,0.83,-0.75,0.0012,0.48,1,72.2,67.3,0.39,0.42,0.9736,151945,15198316,82,0
28,0.9812,1,36,21,0.3669,1.09,0.75,1.13,0.8,0.0012,0.29,1,61.1,67.3,0.39,0.47,0.9736,151873,10423745,10,0
168,2.0399,1,36,28,0.4258,0.88,-0.4,0.74,-0.76,0.0013,0.49,1,77.8,78.7,0.33,0.4,2.1802,146152,12123595,82,50
219,1.117,1,36,22,0.3703,0.77,-1.75,0.73,-1.32,0.0013,0.63,1,80.6,68.1,0.38,0.4,1.1062,144192,12313912,10,0
310,-1.5394,1,36,5,0.5078,0.85,-0.59,0.53,-0.95,6e-4,0.52,1,86.1,86.1,0.3,0.29,-1.463,150728,13708287,10,0
532,0.3179,1,36,16,0.3658,1.3,1.63,1.21,1.17,0.0011,0.09,1,55.6,67.8,0.4,0.5,0.3242,149761,18676685,82,0
208,-3.3754,1,36,1,1.0277,0.9,0.2,0.3,-0.16,8e-4,0.28,1,97.2,97.2,0.15,0.16,-2.9015,148512,12305707,82,0
